UNIQUE_ID;SOLD_DATE;SOLD_PRICE_EUR;ROOMS;BATHROOMS;SIZE_LIVING;SIZE_FULL;FLOORS;GARAGE;CONDITION_GRADE;SIZE_ABOVE;SIZE_BASEMENT;BUILT_DATE;RENOVATION_DATE;DISTRICT
1016045996;201504;549950;4;3;351;632;2;0;3;351;0;2004;0;XLVII
1016072463;201407;419000;4;2;203;971;1;0;4;119;84;1969;0;VIII
1016106958;201406;456000;3;2;134;2649;1;0;4;134;0;1975;0;XXXII
1016323758;201408;468000;2;3;137;201;2;0;3;129;8;2007;0;XLII
1016325505;201503;975000;4;2;208;928;2;0;4;208;0;1967;0;XLV
1016326524;201410;693000;3;2;194;4230;1;0;5;119;75;1952;0;LXV
1016369792;201504;66;3;3;241;3311;1;0;3;241;0;1987;0;LIII
1016393462;201501;496500;3;3;210;338;2;0;3;210;0;1994;0;XXXIV
1016397850;201502;284000;3;3;200;871;1;0;3;144;56;1968;0;III
1016423386;201406;577000;3;2;;1196;1;0;4;114;49;1967;0;LXVI
1016449723;201408;260600;2;1;75;424;1;0;3;75;0;1928;0;XIV
1016496507;201406;406500;2;1;81;534;1;0;4;81;0;1947;0;XX
1016518558;201406;320000;2;1;88;494;1;0;3;88;0;1948;0;XIV
1016537158;201501;235000;3;2;137;612;1;0;4;100;37;1978;0;LVII
1016558193;201503;385000;3;2;179;1337;1;0;3;105;74;1963;1998;VIII
1016628132;201504;260000;3;3;;384;2;0;3;137;23;1975;0;XXVI
1016676549;201409;358000;3;3;130;142;2;0;3;130;0;2005;0;LIII
1016767291;201408;267000;3;3;164;602;2;0;4;164;0;1986;0;LII
1016800719;201406;605000;4;3;243;702;2;0;3;243;0;1996;0;XXXIX
1016985338;201502;355000;3;1;;936;1;0;3;109;45;1955;0;V
1017037410;201412;1800000;5;3;;1884;1;0;4;154;113;1959;0;LXVII
1017063432;201407;674600;4;3;242;478;2;0;3;242;0;2006;0;XXVIII
1017065947;201407;432100;3;2;171;683;1;0;3;122;49;1976;0;XLVIII
1017139193;201406;505000;3;2;152;994;1;0;3;152;0;1975;0;XLVIII
1017141052;201406;285000;3;2;268;1700;1;0;3;147;121;1958;0;VI
1017143012;201412;550000;3;3;226;502;2;0;3;226;0;2007;0;XXXIII
1017192466;201504;315000;5;2;172;1375;1,5;0;3;164;8;1937;0;VI
1017276484;201408;550000;4;3;229;553;2;0;3;229;0;2013;0;LIV
1017327995;201502;322500;3;2;111;599;1;0;3;111;0;1996;0;XXXIX
1017334515;201410;255950;4;1;139;1027;1;0;5;139;0;1964;0;XXXVIII
1017341895;201504;275000;4;3;200;346;2;0;3;200;0;2007;0;LXIX
1017458469;201409;250000;3;2;;753;1;0;3;98;49;1996;0;XLVII
1017510809;201406;584000;3;3;;138;2;0;3;119;19;2007;0;XXIX
1017570043;201411;470950;3;3;238;1525;2;0;4;238;0;1989;0;LX
1017625694;201406;253000;3;2;190;676;1;0;3;95;95;1962;0;III
1017634278;201504;460000;4;3;249;1115;1;0;3;140;109;1960;0;LXVIII
1017758847;201410;339500;4;3;179;730;2;0;3;179;0;1994;0;XLVII
1017788372;201411;2140000;4;4;478;42168;2;0;3;405;73;1997;0;XLI
1017894190;201408;550000;3;2;153;297;1,5;0;3;153;0;1901;0;XXIX
1017944514;201412;286950;4;3;150;376;2;0;3;150;0;2013;0;XLIV
1018044135;201407;872000;4;4;350;906;1;0;4;180;170;1967;0;V
1018062243;201501;539900;3;3;;123;2;0;3;100;20;2005;0;XXVIII
1018097705;201406;600000;3;2;236;22055;1;0;3;236;0;2007;0;LVIII
1018126712;201410;192500;3;2;132;669;1;0;3;132;0;1986;0;LII
1018132828;201504;546200;4;2;194;797;2;0;3;194;0;1987;0;XXXIII
1018159878;201407;355000;3;3;196;375;2;0;4;196;0;1989;0;XLIV
1018164428;201410;270000;3;2;114;697;1;0;3;114;0;1962;0;II
1018168044;201408;297950;3;2;129;476;1;0;3;129;0;1990;0;XL
1018375744;201409;227000;3;1;105;931;1;0;4;105;0;1954;0;L
1018401491;201505;590000;4;4;;639;2;0;3;255;65;2004;0;XXXVIII
1018435277;201406;625000;3;3;227;446;2;0;3;227;0;2014;0;XXVI
1018559432;201410;560000;4;1;126;540;1,5;0;2;126;0;1900;0;XVI
1018617300;201411;352950;3;1;164;279;1,5;0;1;164;0;1900;0;XXVIII
1018629434;201503;324500;3;2;178;1054;1;0;4;114;64;1977;0;LVII
1018635026;201411;500000;4;5;250;683;1,5;0;5;250;0;1949;0;XV
1018761012;201405;427000;2;1;85;351;1;0;3;85;0;1910;0;XXVIII
1018787912;201406;405000;2;1;117;407;1;0;4;117;0;1947;0;XXVIII
1018812286;201412;443000;2;1;105;503;1;0;3;82;23;1939;0;XXI
1018879431;201504;350000;3;2;101;465;1;0;3;101;0;1962;0;XV
1018902904;201407;699950;3;3;313;3365;2;0;4;313;0;1988;0;XXXII
1018910868;201407;310000;3;2;187;1203;1;0;3;187;0;1953;0;XLVIII
1018936043;201410;779950;2;3;249;708;1;0;3;249;0;2002;0;XLI
1018938532;201503;880000;4;2;235;1003;1;0;5;125;110;1954;0;XLV
1019087749;201409;540000;3;2;212;1549;1,5;0;4;164;48;1909;0;XLVIII
1019225518;201406;663000;3;3;230;3516;1,5;1;4;230;0;1974;0;XXXV
1019275856;201405;785000;5;3;340;1114;2;0;3;340;0;2006;0;XXXVI
1019277041;201411;450000;3;2;216;1643;1;0;3;216;0;1952;1994;VII
1019278386;201409;415000;2;1;82;423;1;0;3;82;0;1951;0;XXI
1019298772;201504;215000;3;1;94;941;1;0;4;94;0;1972;0;XLIV
1019318147;201407;307999;4;3;225;784;2;0;3;225;0;1996;0;LVIII
1019502774;201410;180000;2;1;107;529;1;0;4;107;0;1958;0;XXXIX
1019515113;201502;358000;3;2;150;618;2;0;4;150;0;1985;0;XXXVIII
1019584457;201405;361000;3;1;102;376;1,5;0;4;102;0;1922;0;II
1019627424;201411;1880000;3;3;243;1665;1;0;4;243;0;1949;0;XLVI
1019730632;201406;899950;4;4;;503;2;0;3;219;86;2006;0;XLVIII
1019735978;201405;305495;3;2;196;948;2;0;4;196;0;1966;0;XXXVII
1019754739;201406;400000;3;2;199;1047;2;0;3;199;0;1986;0;LIX
1019781319;201408;1700000;4;4;402;1425;2;0;4;300;102;1988;0;XLV
1019790099;201405;495000;4;3;247;1969;2;0;3;247;0;2014;0;LXX
1019876253;201408;399950;3;1;;737;1;0;3;99;37;1950;0;V
1019906683;201408;429000;3;2;158;4908;1;0;3;158;0;1991;0;XXXVIII
1019927319;201406;941000;4;2;;355;1,5;0;5;169;46;1926;0;XXVII
1020034040;201406;343566;2;1;102;390;1;0;3;102;0;1954;0;XII
1020102198;201412;485000;5;3;304;569;2;0;3;304;0;2004;0;XL
1020208789;201407;587000;3;3;200;482;2;0;3;200;0;1995;0;XLIX
1020271692;201411;473000;3;2;151;1144;2;0;3;151;0;1987;0;XXXIII
1020272027;201408;200000;2;1;86;805;1;0;4;86;0;1938;0;VI
1020390003;201408;2200000;3;2;;2829;1;0;3;192;139;1946;1982;XLVI
1020442947;201407;249900;3;2;113;595;1;0;3;113;0;1994;0;XLVII
1020500790;201408;971000;5;4;408;942;2;0;3;311;97;2005;0;XV
1020510780;201502;525000;4;3;255;1125;1;0;3;184;71;1992;0;XIII
1020571074;201409;260000;3;1;157;1225;1;0;4;157;0;1959;0;VII
1020603649;201407;575000;4;2;261;663;1;0;3;138;123;1954;0;XII
1020652031;201405;625000;4;3;244;4525;2;0;3;244;0;1986;0;XXXIV
1020668995;201409;499000;2;2;190;10643;1;0;4;190;0;1968;0;LV
1020772317;201503;415000;2;3;108;113;3;0;3;108;0;2007;0;XXV
1020868557;201411;280000;1;0;56;2276;1;0;2;56;0;1950;0;XLIII
1020885999;201406;289000;3;2;156;783;1;0;3;156;0;1993;0;LVIII
1020895407;201408;768000;3;3;247;1015;2;0;3;170;77;1988;0;LXV
1021067974;201406;755000;4;3;;372;1,5;0;3;195;72;1912;2000;XI
1021122406;201504;788500;4;2;233;12424;2;0;4;233;0;1977;0;LV
1021138126;201405;968000;6;3;335;1633;1;0;5;192;143;1959;0;XXXII
1021185930;201409;202200;2;2;124;201;1;0;4;124;0;1979;0;II
1021368977;201409;599000;2;1;144;717;1;0;3;144;0;1930;1979;XIX
1021375246;201411;370000;3;3;184;643;2;0;5;184;0;1991;0;LI
1021448388;201501;359000;4;3;169;1052;1;0;3;129;40;1976;0;VII
1021504488;201408;850000;5;4;293;383;2;0;3;229;64;1911;2007;XXI
1021596139;201410;343000;6;5;254;711;2;0;3;254;0;2009;0;LXIX
1021621872;201405;305000;2;2;93;84;3;0;3;93;0;2006;0;XIX
1021701196;201406;2400000;6;5;;1003;2;0;4;412;98;1999;0;XVII
1021750785;201409;170000;3;1;97;3919;1;0;2;97;0;1947;0;XL
1021766277;201406;269900;4;2;142;813;1,5;0;4;142;0;1968;0;XXXVIII
1021791223;201503;464000;4;3;292;1170;2;0;3;292;0;1993;0;XLIV
1021791768;201411;542500;3;3;;153;2,5;0;3;149;30;2004;0;XX
1021882165;201406;559000;3;2;192;500;1;0;4;106;86;1948;0;XIX
1021904648;201409;570000;3;3;223;297;2;0;3;223;0;1991;0;XXVIII
1022152826;201405;625000;4;3;156;1039;1;0;4;156;0;1966;0;XLII
1022189139;201501;745000;5;4;439;45851;2;0;5;368;71;1975;0;LV
1022218128;201410;320000;4;3;169;290;1;0;3;93;76;1997;0;XVIII
1022238105;201410;315000;2;2;115;65;2;0;3;107;8;2009;0;LV
1022285306;201407;300000;4;3;193;279;2;0;3;193;0;1998;0;XXXVII
1022346615;201409;745000;4;3;246;1756;2;0;3;246;0;1994;0;XXXII
1022495851;201411;387000;2;2;94;88;3;0;3;94;0;1999;0;XXVIII
1022562942;201504;322500;3;1;95;1255;1;0;5;95;0;1959;0;XXXIX
1022570070;201406;403950;2;1;66;106;2;0;4;66;0;1943;0;XXIX
1022577140;201406;515000;3;3;167;465;2;0;3;167;0;1996;0;XLVIII
1022582776;201407;365000;2;1;63;237;1;0;4;63;0;1901;0;XIX
1022742402;201405;740000;4;2;271;4307;2;0;4;271;0;1998;0;LVI
1022794294;201505;370000;3;1;200;788;1;0;3;150;50;1951;0;XXI
1022800592;201410;337000;4;3;229;474;2;0;3;229;0;2005;0;XLVII
1022831932;201412;456150;3;2;163;1153;1;0;5;107;56;1962;0;VIII
1023016012;201408;520000;11;3;279;461;2;0;3;223;56;1918;1999;XXVI
1023061225;201405;345600;5;4;260;476;2,5;0;3;260;0;1903;2005;XVI
1023140395;201408;995000;5;3;384;669;2;0;3;384;0;2012;0;XXXIII
1023205088;201501;196000;3;2;140;892;1;0;1;101;39;1966;0;LIV
1023223374;201406;479000;2;2;;87;2;0;3;95;20;2004;0;XXII
1023513702;201407;335000;3;3;265;747;1;0;4;143;122;1989;0;LI
1023514880;201411;468000;3;2;146;585;1;0;3;76;70;1953;2005;XVIII
1023580858;201408;375000;2;1;168;792;1,5;0;4;168;0;1943;0;XIII
1023599391;201410;330000;2;1;82;163;2;0;4;82;0;1945;0;I
1023616841;201406;640000;4;3;217;891;2;0;3;217;0;1997;0;XLII
1023643661;201405;1200000;4;4;440;16025;2;0;3;440;0;2003;0;XLI
1023660731;201412;399950;3;3;137;417;2;0;5;137;0;1980;0;XLVIII
1023727071;201406;805000;3;3;242;546;1,5;0;5;149;93;1929;0;XX
1023744852;201411;540000;5;3;313;451;2;0;3;313;0;2007;0;XXXIX
1023744866;201407;322500;4;2;199;871;2;0;4;199;0;1986;0;XXX
1023919463;201412;381000;3;2;164;1338;1;0;4;164;0;1959;0;VII
1023952167;201410;2200000;4;3;395;1672;2;0;5;311;84;1980;0;XLV
1023954700;201405;263000;3;2;148;720;2;0;4;148;0;1991;0;LXVIII
1023991774;201409;2530000;4;6;;4190;1;0;4;400;243;1950;1991;LXV
1024027554;201412;424950;3;2;194;697;1;0;3;194;0;1967;0;XLVIII
1024041651;201410;730000;7;3;289;409;1,5;0;5;187;102;1914;0;XXVII
1024049017;201412;365000;3;3;229;715;2;0;4;229;0;1990;0;LI
1024100507;201407;610360;4;3;242;517;2;0;3;242;0;2013;0;XXXIX
1024149362;201407;245000;3;2;137;743;1;0;4;137;0;1974;0;LVII
1024154710;201408;1090000;4;3;317;608;2;0;3;249;68;2007;0;XIV
1024160846;201503;700000;4;2;229;557;1,5;0;3;137;92;1940;0;I
1024223593;201503;499000;6;2;223;697;1,5;0;3;130;93;1975;0;VIII
1024230951;201502;270000;4;2;161;790;1,5;0;4;161;0;1961;0;X
1024291244;201504;210750;4;2;171;657;1,5;0;3;171;0;1957;0;XXVI
1024477641;201408;475000;3;3;201;3336;2;0;3;201;0;1982;0;XXXI
1024482240;201503;183750;3;3;164;321;2;0;3;164;0;2004;0;XL
1024565559;201412;255000;2;1;69;465;1;0;4;69;0;1926;0;XVIII
1024722004;201410;472000;4;3;404;659;2;0;3;267;137;1999;0;XLIV
1024865949;201405;384900;5;3;287;1185;1;0;3;163;124;1968;0;LVII
1024899599;201504;310000;5;3;211;465;1;0;3;126;85;1989;0;XXIV
1024924297;201501;415000;6;1;127;472;1,5;0;3;104;23;1931;0;XXVI
1024976366;201407;432000;3;2;203;1270;1;0;4;203;0;1994;0;XLIV
1025108039;201505;1480000;3;2;306;465;2;0;3;254;52;1939;0;XXVII
1025115308;201405;400000;3;3;255;7729;2;0;3;255;0;1973;0;L
1025136889;201410;305000;3;3;120;103;3;0;3;120;0;2008;0;XV
1025366860;201405;377691;5;2;197;780;1;0;4;123;74;1942;0;XIII
1025453904;201407;1950000;4;4;378;1738;2;0;4;378;0;1987;0;XLVI
1025461705;201504;380000;3;1;113;279;1,5;0;3;113;0;1901;0;XXVIII
1025481509;201409;1530000;4;2;395;1574;1;0;4;221;174;1974;0;XLV
1025579570;201503;760000;4;3;299;374;2;0;3;299;0;2002;0;XLIX
1025586809;201407;1670000;4;4;;780;2;0;4;245;75;1993;0;XVI
1025607873;201407;975000;4;3;301;3259;2;0;4;301;0;1978;0;LXVI
1025695635;201410;330000;3;2;188;1027;1;0;4;123;65;1969;0;XXXVII
1025710365;201405;335000;3;2;147;1506;1;0;4;147;0;1978;0;LVI
1025863465;201405;427000;5;3;206;372;1;0;3;114;92;1973;0;XI
1025889701;201408;869900;6;5;255;409;2;0;3;164;91;1987;0;XXVIII
1025906011;201409;407000;3;2;133;135;3;0;3;133;0;2005;0;XXVIII
1025990859;201408;269500;3;2;152;780;1;0;4;152;0;1991;0;XLVII
1026207869;201407;275000;3;1;93;745;1;0;3;93;0;1969;0;XLVIII
1026271564;201502;535000;4;2;261;1171;2;0;3;261;0;1985;0;XXXVIII
1026350064;201409;497000;3;2;136;126;2;0;3;98;38;2012;0;XX
1026531741;201503;180500;2;1;79;465;1;0;3;79;0;1976;0;II
1026660913;201406;340000;3;2;175;1045;1;0;3;124;51;1985;0;LXX
1026700198;201504;612000;3;3;197;688;2;0;3;197;0;1989;0;LIII
1026718706;201407;835000;5;4;334;1368;1;0;5;167;167;1960;0;XLVIII
1026722801;201504;265000;2;2;101;318;2;0;3;101;0;1976;0;XV
1026734921;201503;204555;3;2;117;1394;1,5;0;4;117;0;1983;0;XXX
1026736039;201505;455000;2;1;85;535;1;0;3;85;0;1951;0;XV
1026771899;201409;388000;4;3;194;468;2;0;3;194;0;2014;0;XL
1026895379;201406;583000;3;3;166;757;2;0;3;166;0;1989;0;XXXIII
1026940819;201411;415000;2;2;144;395;1;0;3;77;67;1953;0;XII
1026991250;201406;382500;4;3;205;658;2;0;3;205;0;1993;0;LI
1027082418;201406;485000;3;3;147;563;2;0;3;147;0;1985;0;LIII
1027161631;201504;352000;3;1;115;669;1;0;3;115;0;1947;0;XIII
1027162100;201502;723000;4;2;259;817;1;0;4;152;107;1977;0;LXV
1027191217;201410;770126;4;3;222;864;1;0;3;133;89;1979;0;LXVII
1027197727;201503;319000;4;3;219;775;2;0;3;219;0;1990;0;XXXVIII
1027223130;201411;600000;4;3;278;476;2;0;3;278;0;2004;0;XXXII
1027266030;201408;508000;2;1;76;468;1;0;3;76;0;1953;0;I
1027266832;201504;625000;3;2;195;303;1,5;0;5;125;70;1912;0;XXV
1027302743;201408;286000;2;1;57;372;1;0;4;57;0;1918;0;XII
1027339462;201504;620000;3;2;185;581;1;0;3;129;56;1960;0;XLIX
1027340672;201410;4000000;4;6;658;1540;2;0;3;535;123;2008;0;XLVI
1027432284;201406;385000;4;2;157;379;1;0;4;81;76;1984;0;XI
1027452610;201503;193000;2;2;119;629;1;0;3;119;0;1991;0;LXIX
1027508602;201503;545000;4;3;;1140;1;0;3;219;189;2006;0;XXX
1027552510;201412;241500;3;1;130;969;1;0;4;130;0;1968;0;LXVIII
1027554850;201407;434000;3;3;170;297;2;0;3;170;0;1991;0;XLVIII
1027575515;201409;1490000;5;4;336;727;2;0;3;259;77;1958;2010;XLV
1027612515;201408;820000;3;3;276;892;2;0;3;276;0;1994;0;LXV
1027631501;201406;770000;3;2;270;948;2;0;3;270;0;1990;0;XLII
1027632680;201504;450000;4;3;177;858;1;0;3;177;0;1962;0;LXIV
1027730488;201407;592500;2;2;174;441;1;0;3;174;0;2006;0;XLI
1027738696;201410;470000;3;4;119;117;2;0;3;97;22;2000;0;XXV
1027758780;201406;429900;4;3;245;801;2;0;3;245;0;1987;0;XXXVIII
1027900557;201409;237000;3;3;138;199;2;0;3;138;0;2005;0;XL
1027931289;201406;237000;3;1;105;989;1;0;3;105;0;1954;0;III
1027945388;201409;485000;3;3;226;545;2;0;3;226;0;2011;0;XXXVI
1028133670;201501;987500;4;2;304;1464;1;0;4;186;118;1974;0;XLV
1028174150;201410;230000;3;1;95;1142;1;0;4;95;0;1967;0;XXXVIII
1028249475;201504;850000;5;4;277;418;1,5;0;3;192;85;1921;0;XXI
1028309778;201408;1180000;4;3;239;372;2;0;3;163;76;1909;2014;XXI
1028356339;201408;255000;3;1;159;1115;1;0;4;159;0;1972;0;LXX
1028391333;201501;700000;4;3;304;897;1;0;4;216;88;1971;0;VII
1028442638;201411;400000;3;2;140;710;1;0;3;140;0;1959;0;LXIII
1028634134;201408;442573;3;2;;703;1;0;3;120;46;1980;0;XLVIII
1028702311;201408;260000;3;1;137;694;1,5;0;3;104;33;1940;0;VI
1028703285;201408;402000;3;3;141;318;2;0;3;141;0;1986;0;XLII
1028853653;201503;512000;3;2;;1166;1;0;3;100;49;1977;0;XLII
1028874650;201408;890000;5;3;381;704;2;0;3;381;0;2011;0;XXXII
1028912325;201504;465000;3;2;138;999;1;0;3;98;40;1966;0;XLVIII
1028956624;201410;788000;5;2;270;878;1;0;3;177;93;1972;0;LXVI
1028970005;201408;268500;3;2;106;91;2;0;3;79;27;2008;0;XIV
1028994498;201407;336000;4;2;205;1087;2;0;4;205;0;1967;0;L
1029034010;201411;719950;3;2;203;224;3;0;3;203;0;2014;0;XIX
1029084809;201502;605000;4;2;;3266;1;0;3;193;111;1976;0;XLI
1029119882;201411;740000;3;2;;4122;2;0;4;203;116;1979;0;LXV
1029158652;201410;400000;4;3;292;1188;2;0;4;292;0;1977;0;XLIV
1029162115;201505;585000;4;2;226;702;1;0;4;147;79;1981;0;XLII
1029197836;201503;336600;3;2;154;786;2;0;3;154;0;1995;0;XLVII
1029226822;201411;450000;3;2;125;669;1;0;5;125;0;1954;0;XV
1029256907;201503;799000;4;3;;8812;1;0;4;177;117;1978;0;XXXIV
1029293495;201411;716500;3;2;179;465;1;0;3;114;65;1936;0;XXVII
1029295474;201504;389000;3;1;124;347;1,5;0;3;124;0;1903;0;XVIII
1029315920;201503;255000;3;2;148;726;1;0;4;148;0;1959;0;LXIX
1029332204;201504;399000;4;1;139;593;1,5;0;4;139;0;1951;0;XIV
1029345313;201502;519000;3;2;;528;1;0;4;100;85;1903;0;XIX
1029355135;201503;608000;3;3;;465;2;0;4;159;84;1946;0;XXV
1029502850;201407;360000;3;2;167;2044;2;0;3;167;0;1931;0;VI
1029631273;201412;189000;2;1;111;915;1;0;4;111;0;1921;0;LXIX
1029639380;201503;640000;3;3;;128;2;0;3;102;48;2009;0;XXII
1029697716;201503;220000;4;2;217;976;1,5;0;4;217;0;1959;0;LII
1029727411;201504;412000;4;3;226;673;2;0;3;226;0;2003;0;XLVII
1029819673;201406;280000;2;2;150;14731;1,5;0;2;150;0;1948;0;XXXVI
1029843328;201409;279000;4;3;190;750;2;0;3;190;0;1994;0;XLIV
1029844012;201502;542000;3;2;206;1120;2;0;3;206;0;1985;0;XLII
1029901240;201407;150000;2;1;79;5017;1,5;0;1;79;0;1950;0;LVII
1029913478;201407;629800;3;3;222;184;2;0;3;206;16;2008;0;LV
1029940163;201504;422000;3;1;108;730;1;0;3;108;0;1960;0;XV
1030022793;201504;299000;3;2;177;1580;1,5;0;4;177;0;1963;0;LXX
1030130829;201409;360000;4;2;229;807;1;0;4;118;111;1974;0;XXXVIII
1030134658;201504;415000;3;2;137;204;2;0;3;137;0;1995;0;XXVIII
1030143656;201504;845000;4;3;276;843;2;0;3;276;0;1991;0;LXV
1030163667;201408;520000;4;2;176;279;2;0;3;176;0;2003;0;LIII
1030169933;201412;734000;4;2;235;465;1,5;0;4;157;78;1925;0;XIX
1030178098;201410;375000;4;3;225;889;2;0;3;225;0;2003;0;III
1030283346;201503;605000;3;3;229;12829;2;0;4;229;0;1977;0;LV
1030355042;201407;445000;3;2;167;1041;1;0;3;118;49;1979;0;XLII
1030455589;201409;392000;4;4;;353;1,5;0;4;124;83;1917;0;XXIV
1030476909;201408;546800;4;2;202;929;1;0;3;132;70;1975;0;LXIII
1030492822;201411;959750;4;3;;4645;1;0;4;229;56;1957;0;LXIII
1030534072;201406;235000;2;1;67;450;1;0;4;67;0;1947;0;XIV
1030541004;201411;475000;2;3;151;1344;2;0;3;151;0;1981;0;XXXIII
1030606327;201407;203000;3;2;151;850;1;0;3;151;0;1960;0;X
1030630487;201410;450000;3;3;212;423;2;0;3;212;0;2010;0;LIV
1030915222;201410;246950;3;4;166;156;2;0;3;137;29;2006;0;XXIV
1030922140;201503;628990;4;3;236;3033;2;0;3;236;0;1996;0;XLI
1030925939;201405;265000;3;2;146;530;1;0;3;146;0;1998;0;XXX
1031113340;201409;550000;3;2;201;1427;1;0;3;131;70;1965;2000;LXIV
1031232067;201408;608000;2;1;129;334;1;0;4;94;35;1913;0;XVII
1031258740;201502;325000;3;1;121;864;1;0;4;121;0;1977;0;XXXI
1031300186;201407;463000;4;3;184;619;2;0;4;184;0;1974;0;XLVIII
1031425571;201407;223000;3;2;103;672;1;0;4;103;0;1991;0;LI
1031444113;201409;384205;3;3;168;306;2;0;3;168;0;2014;0;XXXVI
1031487421;201405;445700;3;3;118;110;3;0;3;118;0;2001;0;XXV
1031517432;201503;302200;4;2;161;966;1;0;3;161;0;1964;0;XXXVIII
1031542252;201412;480000;3;3;277;682;2;0;3;277;0;2006;0;XL
1031557592;201411;324888;4;2;201;2671;2;0;4;201;0;1978;0;XXX
1031589433;201502;259000;3;2;117;335;1;0;3;117;0;2012;0;XLIV
1031647694;201505;570000;3;3;177;459;2;0;3;177;0;1999;0;XXXII
1031688312;201406;667000;3;2;308;44434;1,5;0;4;210;98;1933;1982;LVIII
1031731978;201504;195000;3;2;99;568;1;0;4;99;0;1968;0;LXIX
1031742153;201405;475000;7;4;;2759;1;0;3;141;125;1961;0;XV
1031763084;201409;245000;3;3;161;691;2;0;3;161;0;1987;0;LII
1031774315;201505;1200000;4;2;216;1218;2;0;5;216;0;1967;0;XLV
1031831662;201405;1400000;4;3;437;851;1;0;3;234;203;2005;0;XX
1031853206;201408;393000;3;2;123;996;2;0;3;123;0;1981;0;XXXIII
1031855789;201504;935000;3;3;332;1408;1;0;4;223;109;1981;0;V
1031968043;201405;470000;5;3;;897;1;0;3;136;70;1976;0;LXI
1032021098;201502;375000;4;3;;773;1;0;4;137;58;1983;0;XXXIX
1032068216;201504;593567;3;3;164;298;2;0;3;164;0;2005;0;XLII
1032082679;201505;679000;4;3;342;672;2;0;3;342;0;2006;0;XLVII
1032118888;201411;1100000;5;3;373;1125;2;0;3;373;0;2003;0;XXXVII
1032173692;201405;820000;3;3;233;511;2;0;3;233;0;1995;0;XII
1032206328;201405;525000;3;3;242;487;1,5;0;3;176;66;1989;0;II
1032417239;201405;1330000;4;3;313;736;1;0;3;173;140;1988;0;XIX
1032457628;201411;496000;3;3;203;421;2;0;3;203;0;2010;0;LXI
1032460127;201406;620000;4;3;228;5146;2;0;3;228;0;1994;0;XLI
1032492246;201410;240000;3;2;139;1425;2;0;4;139;0;1992;0;XLIV
1032522947;201501;713000;4;3;264;5054;1;0;4;264;0;1984;0;XLI
1032598463;201504;390000;4;1;106;581;1,5;0;3;106;0;1958;0;XIV
1032696130;201504;439000;4;3;260;1605;1;0;3;145;115;1957;0;LIV
1032804172;201502;327555;3;3;216;531;2;0;3;216;0;2010;0;LII
1032820169;201406;262500;3;2;108;827;1;0;3;108;0;1962;0;XVIII
1032833588;201409;691000;2;2;165;354;1,5;0;3;91;74;1922;0;XVII
1032866227;201410;473000;3;3;128;100;3;0;3;128;0;2005;0;XXV
1032901306;201408;329500;3;2;;897;1;0;3;109;31;1989;0;LIX
1033036664;201407;659950;4;3;330;873;2;0;3;330;0;2014;0;XXXVII
1033091399;201502;363000;3;3;222;743;2;0;3;222;0;1995;0;XLIV
1033125625;201407;359000;3;2;144;463;1;0;3;100;44;1978;0;XIII
1033239895;201411;310000;3;2;106;768;1;0;5;106;0;1950;0;VIII
1033410078;201409;1290000;5;4;298;377;2;0;3;213;85;1917;2003;XIX
1033569204;201504;279900;3;3;208;465;2;0;3;143;65;1989;0;II
1033702276;201410;1010000;3;2;201;697;2;0;3;201;0;1982;0;XXII
1033723490;201504;399950;4;3;289;545;2;0;3;289;0;2001;0;XLIV
1033963841;201410;2250000;4;4;;755;2;0;5;292;121;1922;0;XI
1034065772;201502;365000;3;2;103;91;2;0;3;89;14;2008;0;XI
1034080953;201409;550000;4;3;388;3267;2;0;3;388;0;1986;1998;XLVII
1034089959;201407;345000;2;1;100;722;1;0;3;100;0;1955;0;XII
1034096436;201503;479950;2;2;140;605;1;0;3;140;0;2005;0;XLI
1034140898;201409;775000;3;3;243;22408;1,5;0;4;243;0;1998;0;LV
1034166978;201501;319000;3;2;187;938;1;0;4;103;84;1964;0;VI
1034189182;201502;1200000;4;3;;1086;1;0;3;164;148;1995;0;LXV
1034277828;201405;860000;3;2;284;1124;2;0;3;284;0;1983;0;LXV
1034357790;201504;275000;4;2;206;764;1,5;0;4;206;0;1958;0;LII
1034438133;201406;345950;3;3;196;383;2;0;3;196;0;1989;0;XLIV
1034479734;201411;239950;3;2;145;769;2;0;4;145;0;1979;0;LXX
1034594317;201405;225000;3;1;92;744;1;0;4;92;0;1966;0;XXXVIII
1034602907;201504;545000;3;2;144;372;1;0;3;87;57;1955;0;I
1034835456;201409;375000;1;1;74;49574;1,5;0;5;74;0;1950;0;XLVII
1034919118;201407;340000;3;3;202;910;2;0;3;202;0;1995;0;XLVII
1035032375;201406;300000;3;1;200;651;1;0;3;200;0;1954;0;V
1035114992;201503;725000;3;2;;588;1;0;5;85;85;1945;0;XXI
1035129181;201407;667000;3;3;233;355;2;0;3;233;0;2007;0;XLII
1035150470;201407;590000;3;3;246;871;1;0;5;156;90;1975;0;VIII
1035153215;201503;350000;3;1;156;744;1;0;3;78;78;1951;0;XIX
1035163058;201407;315000;2;1;94;682;2;0;4;94;0;1981;0;XXXIX
1035232217;201504;255000;3;2;203;557;1,5;0;4;203;0;1920;0;LXIX
1035237769;201503;1210000;3;2;148;792;2;0;4;148;0;1980;0;LXVII
1035262955;201503;685000;4;3;262;941;2;0;3;262;0;2008;0;VIII
